21.9902 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1366, 768]. Using actual size
22.9458 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x15D497B0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
22.9459 	EXP 	window1: recordFrameIntervals = False
23.1123 	EXP 	window1: recordFrameIntervals = True
23.2971 	EXP 	window1: recordFrameIntervals = False
23.4313 	EXP 	Created introtext = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='introtext', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
23.6922 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
23.8192 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
23.8759 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
23.8766 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
23.8868 	EXP 	Created text_10 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_10', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='default text', units=u'norm', win=Window(...), wrapWidth=1)
23.9938 	EXP 	Created rating = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText='accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=7, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=1, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['1', '2', '3', '4', '5', '6', '7'], rightKeys=['right'], scale=str(...), self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=6.0, win=Window(...))
23.9945 	EXP 	Created short_blank = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='short_blank', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
23.9952 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
24.0348 	EXP 	Created text_9 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_9', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
24.0513 	EXP 	rating: flipVert = False
24.0513 	EXP 	rating: autoLog = True
29.0663 	DATA 	Keypress: space
29.0845 	EXP 	introtext: autoDraw = True
41.4768 	DATA 	Keypress: space
41.4931 	EXP 	introtext: autoDraw = False
41.4931 	EXP 	text: autoDraw = True
60.2435 	DATA 	Keypress: space
60.2598 	EXP 	text: autoDraw = False
60.2598 	EXP 	text_2: autoDraw = True
70.1215 	DATA 	Keypress: space
70.1378 	EXP 	text_2: autoDraw = False
70.1378 	EXP 	text_4: autoDraw = True
76.7796 	DATA 	Keypress: space
76.7959 	EXP 	text_4: autoDraw = False
76.7959 	EXP 	text_5: autoDraw = True
77.5843 	EXP 	Imported stimuli\english-targets_norming.csv as conditions, 80 conditions, 2 params
77.5850 	EXP 	Created sequence: random, trialTypes=80, nReps=1, seed=None
77.5854 	EXP 	New trial (rep=0, index=0): OrderedDict([('type', u'leg'), ('verb', u'PEDAL')])
77.5875 	EXP 	Imported rating_leg_first.csv as conditions, 2 conditions, 2 params
77.5878 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
77.5881 	EXP 	New trial (rep=0, index=0): OrderedDict([('category', u'Leg'), ('category_lowercase', u'leg')])
77.6223 	EXP 	RatingScale rating: reset()
77.6511 	EXP 	text_5: autoDraw = False
77.6511 	EXP 	text_10: text = u'Leg-relatedness\n\nHow leg-related is the verb PEDAL?'
77.6511 	EXP 	text_10: autoDraw = True
77.6511 	EXP 	rating: autoDraw = True
83.3368 	DATA 	Keypress: 7
84.0243 	DATA 	Keypress: return
84.0273 	DATA 	RatingScale rating: (key response) rating=7
84.0274 	DATA 	RatingScale rating: rating RT=6.404
84.0274 	DATA 	RatingScale rating: history=[(None, 0.0), (7, 5.717), (7, 6.404)]
84.0576 	EXP 	text_10: autoDraw = False
84.0576 	EXP 	rating: autoDraw = False
84.0576 	EXP 	short_blank: autoDraw = True
84.2432 	EXP 	New trial (rep=0, index=1): OrderedDict([('category', u'Arm'), ('category_lowercase', u'arm')])
84.2920 	EXP 	RatingScale rating: reset()
84.3091 	EXP 	short_blank: autoDraw = False
84.3091 	EXP 	text_10: text = u'Arm-relatedness\n\nHow arm-related is the verb PEDAL?'
84.3091 	EXP 	text_10: autoDraw = True
84.3091 	EXP 	rating: autoDraw = True
89.4414 	DATA 	Keypress: 2
96.6720 	DATA 	Keypress: return
96.6722 	DATA 	RatingScale rating: (key response) rating=2
96.6722 	DATA 	RatingScale rating: rating RT=12.380
96.6722 	DATA 	RatingScale rating: history=[(None, 0.0), (2, 5.151), (2, 12.38)]
96.7029 	EXP 	text_10: autoDraw = False
96.7029 	EXP 	rating: autoDraw = False
96.7029 	EXP 	short_blank: autoDraw = True
96.9043 	EXP 	short_blank: autoDraw = False
96.9043 	EXP 	text_5: autoDraw = True
97.3916 	EXP 	New trial (rep=0, index=1): OrderedDict([('type', u'leg'), ('verb', u'STUMBLE')])
97.3977 	EXP 	Imported rating_leg_first.csv as conditions, 2 conditions, 2 params
97.3984 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
97.3991 	EXP 	New trial (rep=0, index=0): OrderedDict([('category', u'Leg'), ('category_lowercase', u'leg')])
97.4502 	EXP 	RatingScale rating: reset()
97.4741 	EXP 	text_5: autoDraw = False
97.4741 	EXP 	text_10: text = u'Leg-relatedness\n\nHow leg-related is the verb STUMBLE?'
97.4741 	EXP 	text_10: autoDraw = True
97.4741 	EXP 	rating: autoDraw = True
101.3319 	DATA 	Keypress: 6
102.2879 	DATA 	Keypress: 7
102.9420 	DATA 	Keypress: return
102.9445 	DATA 	RatingScale rating: (key response) rating=7
102.9445 	DATA 	RatingScale rating: rating RT=5.494
