type,word1,word2,word3,word4
leg,halka,fly,skejta,snava
arm,pilla,bulta,plocka,klappa
arm,putta,daska,rycka,ösa
leg,skrida,vackla,hoppa,stiga
leg,trampa,löpa,rusa,gå
arm,polera,gnugga,dunka,skrubba
leg,jogga,knalla,stampa,halta
leg,springa,tåga,snubbla,glida
arm,greppa,knycka,skura,linda
leg,strutta,smyga,trippa,lunka
arm,grabba,knacka,hissa,rota
leg,marschera,ränna,stövla,stega
arm,skyffla,norpa,tvätta,klippa
arm,rista,kasta,slipa,klicka
arm,vira,fila,signera,gripa
leg,traska,pinna,kliva,ströva
arm,skala,vika,slunga,peta
arm,slå,sno,repa,fånga
leg,skutta,tassa,promenera,sparka
leg,vingla,knäa,ragla,cykla
leg,skynda,linka,svassa,kila
arm,banka,piska,hiva,hacka
arm,torka,fläta,snärta,klösa
leg,vandra,flanera,stappla,vanka
leg,svaja,ila,stå,vada
arm,nypa,borsta,karva,svabba
