type,word1,word2,word3,word4
arm,peta,svabba,fila,snärta
leg,promenera,ila,vanka,stiga
leg,trampa,jogga,lunka,rusa
arm,skura,signera,vika,daska
leg,smyga,hoppa,knalla,skrida
leg,gå,ströva,sparka,knäa
arm,knycka,hissa,tvätta,slå
leg,traska,snubbla,vingla,vackla
arm,repa,norpa,borsta,karva
arm,klösa,hacka,fånga,knacka
arm,rota,bulta,ösa,slipa
leg,ragla,flanera,marschera,löpa
leg,snava,strutta,stega,ränna
arm,linda,nypa,pilla,putta
leg,fly,pinna,vandra,svassa
leg,tassa,halta,cykla,skejta
arm,kasta,skrubba,fläta,skyffla
arm,sno,greppa,plocka,hiva
leg,stövla,springa,svaja,skutta
arm,klappa,skala,slunga,klicka
leg,kliva,tåga,halka,skynda
arm,vira,gnugga,torka,rycka
leg,stappla,glida,kila,stampa
leg,vada,trippa,stå,linka
arm,polera,rista,piska,klippa
arm,gripa,dunka,banka,grabba
