type,word1,word2,word3,word4
arm,knycka,hissa,tvätta,slå
leg,stövla,springa,svaja,skutta
arm,vira,gnugga,torka,rycka
leg,promenera,ila,vanka,stiga
arm,klappa,skala,slunga,klicka
arm,kasta,skrubba,fläta,skyffla
leg,trampa,jogga,lunka,rusa
leg,stappla,glida,kila,stampa
arm,sno,greppa,plocka,hiva
leg,snava,strutta,stega,ränna
leg,vada,trippa,stå,linka
arm,skura,signera,vika,daska
arm,linda,nypa,pilla,putta
leg,traska,snubbla,vingla,vackla
arm,polera,rista,piska,klippa
leg,fly,pinna,vandra,svassa
leg,gå,ströva,sparka,knäa
leg,smyga,hoppa,knalla,skrida
arm,gripa,dunka,banka,grabba
arm,repa,norpa,borsta,karva
leg,kliva,tåga,halka,skynda
arm,peta,svabba,fila,snärta
leg,ragla,flanera,marschera,löpa
arm,klösa,hacka,fånga,knacka
leg,tassa,halta,cykla,skejta
arm,rota,bulta,ösa,slipa
