type,word1,word2,word3,word4
arm,skura,signera,vika,daska
arm,peta,svabba,fila,snärta
arm,kasta,skrubba,fläta,skyffla
leg,tassa,halta,cykla,skejta
leg,smyga,hoppa,knalla,skrida
arm,repa,norpa,borsta,karva
arm,sno,greppa,plocka,hiva
leg,ragla,flanera,marschera,löpa
leg,vada,trippa,stå,linka
leg,gå,ströva,sparka,knäa
arm,klösa,hacka,fånga,knacka
arm,gripa,dunka,banka,grabba
leg,traska,snubbla,vingla,vackla
arm,rota,bulta,ösa,slipa
leg,stappla,glida,kila,stampa
leg,kliva,tåga,halka,skynda
arm,knycka,hissa,tvätta,slå
arm,linda,nypa,pilla,putta
arm,polera,rista,piska,klippa
leg,promenera,ila,vanka,stiga
leg,stövla,springa,svaja,skutta
leg,snava,strutta,stega,ränna
arm,klappa,skala,slunga,klicka
arm,vira,gnugga,torka,rycka
leg,trampa,jogga,lunka,rusa
leg,fly,pinna,vandra,svassa
