type,word1,word2,word3,word4
arm,klappa,skala,slunga,klicka
leg,vada,trippa,stå,linka
arm,skura,signera,vika,daska
leg,stövla,springa,svaja,skutta
arm,rota,bulta,ösa,slipa
arm,peta,svabba,fila,snärta
leg,smyga,hoppa,knalla,skrida
leg,promenera,ila,vanka,stiga
arm,polera,rista,piska,klippa
leg,tassa,halta,cykla,skejta
leg,stappla,glida,kila,stampa
leg,snava,strutta,stega,ränna
arm,linda,nypa,pilla,putta
leg,gå,ströva,sparka,knäa
leg,trampa,jogga,lunka,rusa
leg,fly,pinna,vandra,svassa
arm,kasta,skrubba,fläta,skyffla
leg,traska,snubbla,vingla,vackla
arm,knycka,hissa,tvätta,slå
leg,kliva,tåga,halka,skynda
arm,gripa,dunka,banka,grabba
arm,klösa,hacka,fånga,knacka
leg,ragla,flanera,marschera,löpa
arm,repa,norpa,borsta,karva
arm,vira,gnugga,torka,rycka
arm,sno,greppa,plocka,hiva
