type,word1,word2,word3,word4
leg,ila,snubbla,skynda,smyga
arm,fläta,kasta,piska,karva
leg,löpa,ränna,skutta,sparka
leg,fly,tåga,stega,strutta
leg,glida,ragla,stå,stiga
arm,skala,signera,hissa,plocka
arm,greppa,slunga,fånga,norpa
leg,jogga,halta,marschera,rusa
arm,repa,rycka,daska,dunka
arm,svabba,nypa,fila,borsta
arm,klappa,pilla,banka,putta
leg,gå,knäa,pinna,linka
leg,promenera,knalla,hoppa,cykla
leg,springa,stappla,stövla,svassa
arm,linda,grabba,klicka,vira
arm,bulta,skyffla,klippa,klösa
leg,vandra,stampa,skejta,ströva
arm,knacka,gnugga,skrubba,skura
leg,vada,trippa,vingla,snava
leg,tassa,lunka,kliva,halka
leg,trampa,traska,skrida,vanka
arm,hacka,sno,knycka,slipa
arm,vika,gripa,slå,torka
leg,svaja,vackla,flanera,kila
arm,tvätta,hiva,peta,rista
arm,ösa,snärta,rota,polera
