type,word1,word2,word3,word4
arm,fläta,kasta,piska,karva
arm,linda,grabba,klicka,vira
leg,trampa,traska,skrida,vanka
leg,gå,knäa,pinna,linka
leg,ila,snubbla,skynda,smyga
arm,skala,signera,hissa,plocka
leg,springa,stappla,stövla,svassa
arm,svabba,nypa,fila,borsta
arm,repa,rycka,daska,dunka
arm,ösa,snärta,rota,polera
leg,glida,ragla,stå,stiga
leg,löpa,ränna,skutta,sparka
arm,vika,gripa,slå,torka
leg,promenera,knalla,hoppa,cykla
arm,greppa,slunga,fånga,norpa
leg,fly,tåga,stega,strutta
arm,bulta,skyffla,klippa,klösa
leg,tassa,lunka,kliva,halka
arm,hacka,sno,knycka,slipa
leg,jogga,halta,marschera,rusa
arm,knacka,gnugga,skrubba,skura
leg,vandra,stampa,skejta,ströva
arm,klappa,pilla,banka,putta
leg,vada,trippa,vingla,snava
arm,tvätta,hiva,peta,rista
leg,svaja,vackla,flanera,kila
