type,word1,word2,word3,word4
leg,stappla,glida,kila,stampa
leg,smyga,hoppa,knalla,skrida
arm,knycka,hissa,tvätta,slå
arm,kasta,skrubba,fläta,skyffla
leg,traska,snubbla,vingla,vackla
arm,polera,rista,piska,klippa
leg,promenera,ila,vanka,stiga
leg,kliva,tåga,halka,skynda
leg,trampa,jogga,lunka,rusa
arm,klösa,hacka,fånga,knacka
leg,gå,ströva,sparka,knäa
arm,repa,norpa,borsta,karva
leg,snava,strutta,stega,ränna
arm,peta,svabba,fila,snärta
arm,klappa,skala,slunga,klicka
leg,tassa,halta,cykla,skejta
arm,rota,bulta,ösa,slipa
leg,fly,pinna,vandra,svassa
arm,sno,greppa,plocka,hiva
leg,stövla,springa,svaja,skutta
arm,vira,gnugga,torka,rycka
leg,ragla,flanera,marschera,löpa
arm,linda,nypa,pilla,putta
arm,gripa,dunka,banka,grabba
leg,vada,trippa,stå,linka
arm,skura,signera,vika,daska
