type,word1,word2,word3,word4
leg,promenera,knalla,hoppa,cykla
leg,svaja,vackla,flanera,kila
arm,repa,rycka,daska,dunka
arm,bulta,skyffla,klippa,klösa
leg,gå,knäa,pinna,linka
leg,vandra,stampa,skejta,ströva
arm,tvätta,hiva,peta,rista
arm,knacka,gnugga,skrubba,skura
leg,ila,snubbla,skynda,smyga
arm,hacka,sno,knycka,slipa
leg,jogga,halta,marschera,rusa
leg,vada,trippa,vingla,snava
arm,ösa,snärta,rota,polera
leg,trampa,traska,skrida,vanka
arm,klappa,pilla,banka,putta
arm,svabba,nypa,fila,borsta
arm,skala,signera,hissa,plocka
leg,fly,tåga,stega,strutta
leg,glida,ragla,stå,stiga
leg,löpa,ränna,skutta,sparka
arm,greppa,slunga,fånga,norpa
leg,springa,stappla,stövla,svassa
leg,tassa,lunka,kliva,halka
arm,linda,grabba,klicka,vira
arm,vika,gripa,slå,torka
arm,fläta,kasta,piska,karva
