type,word1,word2,word3,word4
arm,pilla,bulta,plocka,klappa
leg,jogga,knalla,stampa,halta
leg,skynda,linka,svassa,kila
arm,nypa,borsta,karva,svabba
leg,trampa,löpa,rusa,gå
leg,strutta,smyga,trippa,lunka
arm,torka,fläta,snärta,klösa
arm,polera,gnugga,dunka,skrubba
arm,putta,daska,rycka,ösa
leg,skrida,vackla,hoppa,stiga
arm,grabba,knacka,hissa,rota
arm,banka,piska,hiva,hacka
leg,marschera,ränna,stövla,stega
leg,halka,fly,skejta,snava
arm,rista,kasta,slipa,klicka
leg,svaja,ila,stå,vada
leg,vandra,flanera,stappla,vanka
arm,vira,fila,signera,gripa
arm,skala,vika,slunga,peta
arm,greppa,knycka,skura,linda
leg,springa,tåga,snubbla,glida
leg,vingla,knäa,ragla,cykla
leg,skutta,tassa,promenera,sparka
arm,slå,sno,repa,fånga
arm,skyffla,norpa,tvätta,klippa
leg,traska,pinna,kliva,ströva
