type,word1,word2,word3,word4
leg,snava,strutta,stega,ränna
arm,gripa,dunka,banka,grabba
arm,repa,norpa,borsta,karva
arm,peta,svabba,fila,snärta
leg,trampa,jogga,lunka,rusa
arm,vira,gnugga,torka,rycka
leg,gå,ströva,sparka,knäa
arm,sno,greppa,plocka,hiva
leg,promenera,ila,vanka,stiga
arm,skura,signera,vika,daska
leg,ragla,flanera,marschera,löpa
leg,stappla,glida,kila,stampa
leg,traska,snubbla,vingla,vackla
arm,knycka,hissa,tvätta,slå
leg,vada,trippa,stå,linka
leg,tassa,halta,cykla,skejta
arm,klappa,skala,slunga,klicka
arm,klösa,hacka,fånga,knacka
leg,kliva,tåga,halka,skynda
arm,linda,nypa,pilla,putta
leg,smyga,hoppa,knalla,skrida
arm,rota,bulta,ösa,slipa
arm,polera,rista,piska,klippa
leg,stövla,springa,svaja,skutta
leg,fly,pinna,vandra,svassa
arm,kasta,skrubba,fläta,skyffla
