type,word1,word2,word3,word4
arm,klösa,hacka,fånga,knacka
leg,ragla,flanera,marschera,löpa
arm,peta,svabba,fila,snärta
leg,stövla,springa,svaja,skutta
leg,kliva,tåga,halka,skynda
leg,gå,ströva,sparka,knäa
arm,polera,rista,piska,klippa
leg,smyga,hoppa,knalla,skrida
leg,traska,snubbla,vingla,vackla
arm,vira,gnugga,torka,rycka
leg,vada,trippa,stå,linka
leg,snava,strutta,stega,ränna
leg,promenera,ila,vanka,stiga
arm,kasta,skrubba,fläta,skyffla
arm,gripa,dunka,banka,grabba
arm,rota,bulta,ösa,slipa
leg,trampa,jogga,lunka,rusa
arm,repa,norpa,borsta,karva
leg,tassa,halta,cykla,skejta
arm,skura,signera,vika,daska
arm,linda,nypa,pilla,putta
leg,stappla,glida,kila,stampa
arm,sno,greppa,plocka,hiva
leg,fly,pinna,vandra,svassa
arm,klappa,skala,slunga,klicka
arm,knycka,hissa,tvätta,slå
