type,word1,word2,word3,word4
leg,ila,snubbla,skynda,smyga
arm,repa,rycka,daska,dunka
arm,knacka,gnugga,skrubba,skura
arm,vika,gripa,slå,torka
leg,vada,trippa,vingla,snava
arm,svabba,nypa,fila,borsta
leg,löpa,ränna,skutta,sparka
leg,jogga,halta,marschera,rusa
arm,skala,signera,hissa,plocka
arm,hacka,sno,knycka,slipa
leg,gå,knäa,pinna,linka
leg,glida,ragla,stå,stiga
leg,springa,stappla,stövla,svassa
arm,tvätta,hiva,peta,rista
leg,tassa,lunka,kliva,halka
arm,bulta,skyffla,klippa,klösa
arm,fläta,kasta,piska,karva
arm,klappa,pilla,banka,putta
leg,svaja,vackla,flanera,kila
leg,fly,tåga,stega,strutta
leg,promenera,knalla,hoppa,cykla
arm,linda,grabba,klicka,vira
leg,trampa,traska,skrida,vanka
arm,greppa,slunga,fånga,norpa
arm,ösa,snärta,rota,polera
leg,vandra,stampa,skejta,ströva
