type,word1,word2,word3,word4
arm,skura,signera,vika,daska
arm,kasta,skrubba,fläta,skyffla
leg,vada,trippa,stå,linka
leg,ragla,flanera,marschera,löpa
arm,gripa,dunka,banka,grabba
leg,stappla,glida,kila,stampa
arm,linda,nypa,pilla,putta
leg,snava,strutta,stega,ränna
arm,knycka,hissa,tvätta,slå
leg,smyga,hoppa,knalla,skrida
arm,klösa,hacka,fånga,knacka
leg,traska,snubbla,vingla,vackla
leg,fly,pinna,vandra,svassa
arm,vira,gnugga,torka,rycka
leg,gå,ströva,sparka,knäa
leg,promenera,ila,vanka,stiga
arm,polera,rista,piska,klippa
leg,trampa,jogga,lunka,rusa
leg,tassa,halta,cykla,skejta
arm,repa,norpa,borsta,karva
arm,sno,greppa,plocka,hiva
arm,peta,svabba,fila,snärta
leg,stövla,springa,svaja,skutta
arm,rota,bulta,ösa,slipa
arm,klappa,skala,slunga,klicka
leg,kliva,tåga,halka,skynda
