type,word1,word2,word3,word4
arm,kasta,skrubba,fläta,skyffla
leg,traska,snubbla,vingla,vackla
arm,peta,svabba,fila,snärta
leg,trampa,jogga,lunka,rusa
leg,fly,pinna,vandra,svassa
leg,promenera,ila,vanka,stiga
arm,klösa,hacka,fånga,knacka
arm,skura,signera,vika,daska
arm,sno,greppa,plocka,hiva
leg,stövla,springa,svaja,skutta
leg,stappla,glida,kila,stampa
arm,knycka,hissa,tvätta,slå
arm,rota,bulta,ösa,slipa
leg,vada,trippa,stå,linka
leg,snava,strutta,stega,ränna
leg,ragla,flanera,marschera,löpa
arm,polera,rista,piska,klippa
arm,linda,nypa,pilla,putta
arm,vira,gnugga,torka,rycka
leg,tassa,halta,cykla,skejta
arm,gripa,dunka,banka,grabba
arm,repa,norpa,borsta,karva
leg,gå,ströva,sparka,knäa
leg,smyga,hoppa,knalla,skrida
arm,klappa,skala,slunga,klicka
leg,kliva,tåga,halka,skynda
