type,word1,word2,word3,word4
arm,banka,piska,hiva,hacka
leg,vandra,flanera,stappla,vanka
leg,vingla,knäa,ragla,cykla
leg,traska,pinna,kliva,ströva
arm,nypa,borsta,karva,svabba
leg,trampa,löpa,rusa,gå
arm,slå,sno,repa,fånga
leg,strutta,smyga,trippa,lunka
arm,skala,vika,slunga,peta
leg,skynda,linka,svassa,kila
arm,pilla,bulta,plocka,klappa
arm,polera,gnugga,dunka,skrubba
leg,jogga,knalla,stampa,halta
arm,vira,fila,signera,gripa
leg,halka,fly,skejta,snava
arm,skyffla,norpa,tvätta,klippa
arm,torka,fläta,snärta,klösa
arm,rista,kasta,slipa,klicka
leg,skutta,tassa,promenera,sparka
leg,svaja,ila,stå,vada
arm,greppa,knycka,skura,linda
arm,putta,daska,rycka,ösa
arm,grabba,knacka,hissa,rota
leg,skrida,vackla,hoppa,stiga
leg,springa,tåga,snubbla,glida
leg,marschera,ränna,stövla,stega
