type,word1,word2,word3,word4
arm,rota,bulta,ösa,slipa
leg,stappla,glida,kila,stampa
leg,promenera,ila,vanka,stiga
arm,skura,signera,vika,daska
arm,peta,svabba,fila,snärta
arm,polera,rista,piska,klippa
leg,ragla,flanera,marschera,löpa
leg,trampa,jogga,lunka,rusa
leg,vada,trippa,stå,linka
arm,sno,greppa,plocka,hiva
arm,knycka,hissa,tvätta,slå
leg,traska,snubbla,vingla,vackla
arm,klappa,skala,slunga,klicka
arm,vira,gnugga,torka,rycka
arm,repa,norpa,borsta,karva
leg,kliva,tåga,halka,skynda
leg,gå,ströva,sparka,knäa
arm,gripa,dunka,banka,grabba
leg,snava,strutta,stega,ränna
leg,smyga,hoppa,knalla,skrida
arm,kasta,skrubba,fläta,skyffla
leg,fly,pinna,vandra,svassa
leg,stövla,springa,svaja,skutta
leg,tassa,halta,cykla,skejta
arm,klösa,hacka,fånga,knacka
arm,linda,nypa,pilla,putta
