type,word1,word2,word3,word4
arm,greppa,slunga,fånga,norpa
arm,svabba,nypa,fila,borsta
leg,gå,knäa,pinna,linka
arm,linda,grabba,klicka,vira
arm,hacka,sno,knycka,slipa
arm,bulta,skyffla,klippa,klösa
leg,tassa,lunka,kliva,halka
leg,fly,tåga,stega,strutta
arm,skala,signera,hissa,plocka
leg,jogga,halta,marschera,rusa
arm,repa,rycka,daska,dunka
arm,knacka,gnugga,skrubba,skura
leg,springa,stappla,stövla,svassa
arm,ösa,snärta,rota,polera
leg,glida,ragla,stå,stiga
leg,trampa,traska,skrida,vanka
arm,tvätta,hiva,peta,rista
leg,promenera,knalla,hoppa,cykla
arm,fläta,kasta,piska,karva
leg,löpa,ränna,skutta,sparka
arm,klappa,pilla,banka,putta
leg,vada,trippa,vingla,snava
arm,vika,gripa,slå,torka
leg,svaja,vackla,flanera,kila
leg,vandra,stampa,skejta,ströva
leg,ila,snubbla,skynda,smyga
