type,word1,word2,word3,word4
arm,rista,kasta,slipa,klicka
leg,svaja,ila,stå,vada
leg,vandra,flanera,stappla,vanka
arm,polera,gnugga,dunka,skrubba
arm,putta,daska,rycka,ösa
leg,traska,pinna,kliva,ströva
arm,skyffla,norpa,tvätta,klippa
arm,nypa,borsta,karva,svabba
leg,strutta,smyga,trippa,lunka
arm,vira,fila,signera,gripa
leg,skynda,linka,svassa,kila
arm,greppa,knycka,skura,linda
leg,springa,tåga,snubbla,glida
arm,banka,piska,hiva,hacka
leg,marschera,ränna,stövla,stega
arm,torka,fläta,snärta,klösa
arm,skala,vika,slunga,peta
leg,jogga,knalla,stampa,halta
leg,trampa,löpa,rusa,gå
arm,grabba,knacka,hissa,rota
leg,halka,fly,skejta,snava
leg,vingla,knäa,ragla,cykla
leg,skrida,vackla,hoppa,stiga
arm,slå,sno,repa,fånga
arm,pilla,bulta,plocka,klappa
leg,skutta,tassa,promenera,sparka
