type,word1,word2,word3,word4
arm,svabba,nypa,fila,borsta
leg,promenera,knalla,hoppa,cykla
leg,glida,ragla,stå,stiga
leg,trampa,traska,skrida,vanka
arm,fläta,kasta,piska,karva
leg,vandra,stampa,skejta,ströva
leg,ila,snubbla,skynda,smyga
arm,vika,gripa,slå,torka
leg,jogga,halta,marschera,rusa
arm,tvätta,hiva,peta,rista
arm,linda,grabba,klicka,vira
arm,hacka,sno,knycka,slipa
leg,svaja,vackla,flanera,kila
arm,repa,rycka,daska,dunka
leg,tassa,lunka,kliva,halka
arm,greppa,slunga,fånga,norpa
leg,löpa,ränna,skutta,sparka
arm,klappa,pilla,banka,putta
arm,bulta,skyffla,klippa,klösa
leg,vada,trippa,vingla,snava
leg,fly,tåga,stega,strutta
leg,gå,knäa,pinna,linka
arm,knacka,gnugga,skrubba,skura
arm,ösa,snärta,rota,polera
leg,springa,stappla,stövla,svassa
arm,skala,signera,hissa,plocka
