type,word1,word2,word3,word4
arm,greppa,knycka,skura,linda
arm,torka,fläta,snärta,klösa
arm,putta,daska,rycka,ösa
leg,marschera,ränna,stövla,stega
arm,skala,vika,slunga,peta
leg,skutta,tassa,promenera,sparka
leg,skrida,vackla,hoppa,stiga
arm,vira,fila,signera,gripa
arm,slå,sno,repa,fånga
arm,rista,kasta,slipa,klicka
leg,trampa,löpa,rusa,gå
arm,skyffla,norpa,tvätta,klippa
leg,skynda,linka,svassa,kila
leg,jogga,knalla,stampa,halta
leg,traska,pinna,kliva,ströva
arm,banka,piska,hiva,hacka
leg,strutta,smyga,trippa,lunka
arm,pilla,bulta,plocka,klappa
leg,springa,tåga,snubbla,glida
leg,svaja,ila,stå,vada
arm,grabba,knacka,hissa,rota
leg,vandra,flanera,stappla,vanka
arm,nypa,borsta,karva,svabba
leg,halka,fly,skejta,snava
arm,polera,gnugga,dunka,skrubba
leg,vingla,knäa,ragla,cykla
