type,word1,word2,word3,word4
leg,vingla,knäa,ragla,cykla
leg,svaja,ila,stå,vada
arm,grabba,knacka,hissa,rota
arm,slå,sno,repa,fånga
arm,banka,piska,hiva,hacka
leg,marschera,ränna,stövla,stega
leg,springa,tåga,snubbla,glida
arm,nypa,borsta,karva,svabba
arm,skyffla,norpa,tvätta,klippa
leg,traska,pinna,kliva,ströva
leg,trampa,löpa,rusa,gå
arm,greppa,knycka,skura,linda
leg,skutta,tassa,promenera,sparka
arm,skala,vika,slunga,peta
leg,skynda,linka,svassa,kila
arm,rista,kasta,slipa,klicka
leg,jogga,knalla,stampa,halta
arm,pilla,bulta,plocka,klappa
arm,vira,fila,signera,gripa
leg,skrida,vackla,hoppa,stiga
leg,strutta,smyga,trippa,lunka
leg,halka,fly,skejta,snava
arm,torka,fläta,snärta,klösa
arm,putta,daska,rycka,ösa
leg,vandra,flanera,stappla,vanka
arm,polera,gnugga,dunka,skrubba
