type,word1,word2,word3,word4
arm,rota,bulta,ösa,slipa
leg,stövla,springa,svaja,skutta
arm,vira,gnugga,torka,rycka
leg,traska,snubbla,vingla,vackla
leg,kliva,tåga,halka,skynda
leg,snava,strutta,stega,ränna
arm,linda,nypa,pilla,putta
leg,trampa,jogga,lunka,rusa
arm,gripa,dunka,banka,grabba
leg,stappla,glida,kila,stampa
arm,sno,greppa,plocka,hiva
arm,polera,rista,piska,klippa
leg,fly,pinna,vandra,svassa
arm,klappa,skala,slunga,klicka
arm,peta,svabba,fila,snärta
arm,kasta,skrubba,fläta,skyffla
leg,ragla,flanera,marschera,löpa
arm,klösa,hacka,fånga,knacka
leg,gå,ströva,sparka,knäa
leg,smyga,hoppa,knalla,skrida
arm,repa,norpa,borsta,karva
arm,knycka,hissa,tvätta,slå
leg,tassa,halta,cykla,skejta
arm,skura,signera,vika,daska
leg,promenera,ila,vanka,stiga
leg,vada,trippa,stå,linka
