type,word1,word2,word3,word4
arm,vira,gnugga,torka,rycka
leg,traska,snubbla,vingla,vackla
arm,klösa,hacka,fånga,knacka
arm,linda,nypa,pilla,putta
leg,tassa,halta,cykla,skejta
arm,skura,signera,vika,daska
leg,snava,strutta,stega,ränna
arm,kasta,skrubba,fläta,skyffla
leg,stövla,springa,svaja,skutta
arm,repa,norpa,borsta,karva
arm,klappa,skala,slunga,klicka
leg,fly,pinna,vandra,svassa
leg,promenera,ila,vanka,stiga
arm,rota,bulta,ösa,slipa
leg,smyga,hoppa,knalla,skrida
arm,polera,rista,piska,klippa
leg,ragla,flanera,marschera,löpa
leg,kliva,tåga,halka,skynda
arm,knycka,hissa,tvätta,slå
arm,gripa,dunka,banka,grabba
arm,peta,svabba,fila,snärta
leg,gå,ströva,sparka,knäa
leg,vada,trippa,stå,linka
leg,stappla,glida,kila,stampa
arm,sno,greppa,plocka,hiva
leg,trampa,jogga,lunka,rusa
