type,word1,word2,word3,word4
leg,skynda,linka,svassa,kila
leg,vandra,flanera,stappla,vanka
leg,springa,tåga,snubbla,glida
arm,pilla,bulta,plocka,klappa
arm,putta,daska,rycka,ösa
leg,skutta,tassa,promenera,sparka
arm,skala,vika,slunga,peta
arm,greppa,knycka,skura,linda
arm,banka,piska,hiva,hacka
leg,halka,fly,skejta,snava
leg,trampa,löpa,rusa,gå
arm,rista,kasta,slipa,klicka
arm,slå,sno,repa,fånga
leg,vingla,knäa,ragla,cykla
leg,svaja,ila,stå,vada
arm,torka,fläta,snärta,klösa
arm,polera,gnugga,dunka,skrubba
leg,skrida,vackla,hoppa,stiga
leg,marschera,ränna,stövla,stega
leg,strutta,smyga,trippa,lunka
arm,grabba,knacka,hissa,rota
arm,skyffla,norpa,tvätta,klippa
arm,vira,fila,signera,gripa
leg,traska,pinna,kliva,ströva
arm,nypa,borsta,karva,svabba
leg,jogga,knalla,stampa,halta
