type,word1,word2,word3,word4
arm,klappa,skala,slunga,klicka
arm,linda,nypa,pilla,putta
leg,tassa,halta,cykla,skejta
arm,repa,norpa,borsta,karva
leg,stappla,glida,kila,stampa
arm,skura,signera,vika,daska
leg,vada,trippa,stå,linka
leg,traska,snubbla,vingla,vackla
leg,stövla,springa,svaja,skutta
arm,rota,bulta,ösa,slipa
arm,polera,rista,piska,klippa
leg,trampa,jogga,lunka,rusa
leg,ragla,flanera,marschera,löpa
arm,gripa,dunka,banka,grabba
arm,peta,svabba,fila,snärta
arm,klösa,hacka,fånga,knacka
leg,snava,strutta,stega,ränna
leg,gå,ströva,sparka,knäa
arm,sno,greppa,plocka,hiva
leg,smyga,hoppa,knalla,skrida
arm,knycka,hissa,tvätta,slå
leg,kliva,tåga,halka,skynda
arm,vira,gnugga,torka,rycka
leg,fly,pinna,vandra,svassa
arm,kasta,skrubba,fläta,skyffla
leg,promenera,ila,vanka,stiga
