type,word1,word2,word3,word4
arm,skura,signera,vika,daska
leg,trampa,jogga,lunka,rusa
leg,stappla,glida,kila,stampa
arm,klappa,skala,slunga,klicka
leg,smyga,hoppa,knalla,skrida
arm,vira,gnugga,torka,rycka
leg,tassa,halta,cykla,skejta
arm,linda,nypa,pilla,putta
leg,stövla,springa,svaja,skutta
leg,promenera,ila,vanka,stiga
arm,repa,norpa,borsta,karva
arm,kasta,skrubba,fläta,skyffla
leg,traska,snubbla,vingla,vackla
leg,fly,pinna,vandra,svassa
leg,gå,ströva,sparka,knäa
arm,gripa,dunka,banka,grabba
leg,ragla,flanera,marschera,löpa
arm,klösa,hacka,fånga,knacka
leg,vada,trippa,stå,linka
arm,rota,bulta,ösa,slipa
arm,polera,rista,piska,klippa
arm,sno,greppa,plocka,hiva
leg,kliva,tåga,halka,skynda
arm,knycka,hissa,tvätta,slå
arm,peta,svabba,fila,snärta
leg,snava,strutta,stega,ränna
