type,word1,word2,word3,word4
arm,slå,sno,repa,fånga
leg,skrida,vackla,hoppa,stiga
leg,vandra,flanera,stappla,vanka
arm,torka,fläta,snärta,klösa
arm,pilla,bulta,plocka,klappa
leg,marschera,ränna,stövla,stega
leg,trampa,löpa,rusa,gå
leg,springa,tåga,snubbla,glida
arm,putta,daska,rycka,ösa
arm,skala,vika,slunga,peta
arm,polera,gnugga,dunka,skrubba
leg,vingla,knäa,ragla,cykla
leg,jogga,knalla,stampa,halta
arm,skyffla,norpa,tvätta,klippa
leg,skynda,linka,svassa,kila
arm,nypa,borsta,karva,svabba
leg,strutta,smyga,trippa,lunka
leg,traska,pinna,kliva,ströva
arm,grabba,knacka,hissa,rota
leg,skutta,tassa,promenera,sparka
arm,banka,piska,hiva,hacka
leg,svaja,ila,stå,vada
arm,greppa,knycka,skura,linda
leg,halka,fly,skejta,snava
arm,rista,kasta,slipa,klicka
arm,vira,fila,signera,gripa
