type,word1,word2,word3,word4
leg,skynda,linka,svassa,kila
leg,skrida,vackla,hoppa,stiga
arm,putta,daska,rycka,ösa
arm,greppa,knycka,skura,linda
leg,trampa,löpa,rusa,gå
arm,banka,piska,hiva,hacka
arm,slå,sno,repa,fånga
leg,springa,tåga,snubbla,glida
leg,vingla,knäa,ragla,cykla
arm,polera,gnugga,dunka,skrubba
arm,rista,kasta,slipa,klicka
leg,jogga,knalla,stampa,halta
leg,vandra,flanera,stappla,vanka
leg,marschera,ränna,stövla,stega
arm,vira,fila,signera,gripa
arm,nypa,borsta,karva,svabba
leg,strutta,smyga,trippa,lunka
arm,skyffla,norpa,tvätta,klippa
leg,svaja,ila,stå,vada
leg,traska,pinna,kliva,ströva
leg,skutta,tassa,promenera,sparka
arm,grabba,knacka,hissa,rota
arm,pilla,bulta,plocka,klappa
arm,torka,fläta,snärta,klösa
leg,halka,fly,skejta,snava
arm,skala,vika,slunga,peta
