type,word1,word2,word3,word4
leg,promenera,ila,vanka,stiga
arm,linda,nypa,pilla,putta
leg,stövla,springa,svaja,skutta
arm,polera,rista,piska,klippa
arm,peta,svabba,fila,snärta
arm,klösa,hacka,fånga,knacka
leg,ragla,flanera,marschera,löpa
arm,skura,signera,vika,daska
leg,traska,snubbla,vingla,vackla
leg,snava,strutta,stega,ränna
arm,knycka,hissa,tvätta,slå
leg,smyga,hoppa,knalla,skrida
arm,repa,norpa,borsta,karva
leg,stappla,glida,kila,stampa
arm,vira,gnugga,torka,rycka
arm,klappa,skala,slunga,klicka
arm,sno,greppa,plocka,hiva
leg,kliva,tåga,halka,skynda
arm,kasta,skrubba,fläta,skyffla
arm,rota,bulta,ösa,slipa
leg,gå,ströva,sparka,knäa
leg,vada,trippa,stå,linka
arm,gripa,dunka,banka,grabba
leg,trampa,jogga,lunka,rusa
leg,fly,pinna,vandra,svassa
leg,tassa,halta,cykla,skejta
