type,word1,word2,word3,word4
leg,trampa,jogga,lunka,rusa
arm,rota,bulta,ösa,slipa
leg,traska,snubbla,vingla,vackla
leg,stövla,springa,svaja,skutta
arm,klösa,hacka,fånga,knacka
leg,snava,strutta,stega,ränna
arm,vira,gnugga,torka,rycka
arm,linda,nypa,pilla,putta
leg,gå,ströva,sparka,knäa
leg,tassa,halta,cykla,skejta
arm,polera,rista,piska,klippa
arm,gripa,dunka,banka,grabba
arm,peta,svabba,fila,snärta
leg,kliva,tåga,halka,skynda
arm,kasta,skrubba,fläta,skyffla
arm,sno,greppa,plocka,hiva
leg,smyga,hoppa,knalla,skrida
arm,repa,norpa,borsta,karva
arm,klappa,skala,slunga,klicka
leg,ragla,flanera,marschera,löpa
leg,stappla,glida,kila,stampa
leg,promenera,ila,vanka,stiga
arm,knycka,hissa,tvätta,slå
leg,fly,pinna,vandra,svassa
leg,vada,trippa,stå,linka
arm,skura,signera,vika,daska
