type,word1,word2,word3,word4
arm,repa,rycka,daska,dunka
leg,ila,snubbla,skynda,smyga
leg,svaja,vackla,flanera,kila
arm,hacka,sno,knycka,slipa
leg,promenera,knalla,hoppa,cykla
leg,springa,stappla,stövla,svassa
arm,klappa,pilla,banka,putta
arm,skala,signera,hissa,plocka
leg,tassa,lunka,kliva,halka
leg,trampa,traska,skrida,vanka
arm,greppa,slunga,fånga,norpa
leg,gå,knäa,pinna,linka
arm,fläta,kasta,piska,karva
leg,glida,ragla,stå,stiga
leg,fly,tåga,stega,strutta
arm,knacka,gnugga,skrubba,skura
arm,bulta,skyffla,klippa,klösa
arm,tvätta,hiva,peta,rista
leg,jogga,halta,marschera,rusa
leg,vandra,stampa,skejta,ströva
leg,vada,trippa,vingla,snava
arm,vika,gripa,slå,torka
leg,löpa,ränna,skutta,sparka
arm,linda,grabba,klicka,vira
arm,svabba,nypa,fila,borsta
arm,ösa,snärta,rota,polera
