type,word1,word2,word3,word4
arm,knycka,hissa,tvätta,slå
leg,stövla,springa,svaja,skutta
leg,snava,strutta,stega,ränna
arm,vira,gnugga,torka,rycka
arm,kasta,skrubba,fläta,skyffla
leg,ragla,flanera,marschera,löpa
leg,tassa,halta,cykla,skejta
leg,kliva,tåga,halka,skynda
arm,gripa,dunka,banka,grabba
arm,sno,greppa,plocka,hiva
leg,trampa,jogga,lunka,rusa
leg,stappla,glida,kila,stampa
arm,skura,signera,vika,daska
arm,rota,bulta,ösa,slipa
leg,traska,snubbla,vingla,vackla
leg,vada,trippa,stå,linka
arm,polera,rista,piska,klippa
leg,gå,ströva,sparka,knäa
leg,smyga,hoppa,knalla,skrida
arm,klösa,hacka,fånga,knacka
arm,klappa,skala,slunga,klicka
leg,promenera,ila,vanka,stiga
arm,repa,norpa,borsta,karva
leg,fly,pinna,vandra,svassa
arm,peta,svabba,fila,snärta
arm,linda,nypa,pilla,putta
