type,word1,word2,word3,word4
arm,banka,piska,hiva,hacka
arm,vira,fila,signera,gripa
arm,grabba,knacka,hissa,rota
leg,skynda,linka,svassa,kila
leg,springa,tåga,snubbla,glida
arm,nypa,borsta,karva,svabba
arm,skala,vika,slunga,peta
leg,strutta,smyga,trippa,lunka
leg,skrida,vackla,hoppa,stiga
arm,pilla,bulta,plocka,klappa
leg,jogga,knalla,stampa,halta
arm,slå,sno,repa,fånga
leg,svaja,ila,stå,vada
arm,torka,fläta,snärta,klösa
arm,greppa,knycka,skura,linda
arm,putta,daska,rycka,ösa
leg,traska,pinna,kliva,ströva
arm,skyffla,norpa,tvätta,klippa
leg,skutta,tassa,promenera,sparka
leg,halka,fly,skejta,snava
arm,polera,gnugga,dunka,skrubba
leg,vingla,knäa,ragla,cykla
leg,trampa,löpa,rusa,gå
leg,vandra,flanera,stappla,vanka
arm,rista,kasta,slipa,klicka
leg,marschera,ränna,stövla,stega
