type,word1,word2,word3,word4
leg,halka,fly,skejta,snava
arm,skyffla,norpa,tvätta,klippa
arm,grabba,knacka,hissa,rota
leg,springa,tåga,snubbla,glida
leg,strutta,smyga,trippa,lunka
leg,traska,pinna,kliva,ströva
arm,nypa,borsta,karva,svabba
leg,skrida,vackla,hoppa,stiga
arm,rista,kasta,slipa,klicka
arm,polera,gnugga,dunka,skrubba
leg,vandra,flanera,stappla,vanka
leg,skynda,linka,svassa,kila
arm,putta,daska,rycka,ösa
arm,torka,fläta,snärta,klösa
leg,marschera,ränna,stövla,stega
leg,svaja,ila,stå,vada
arm,skala,vika,slunga,peta
arm,slå,sno,repa,fånga
arm,greppa,knycka,skura,linda
leg,jogga,knalla,stampa,halta
leg,trampa,löpa,rusa,gå
arm,banka,piska,hiva,hacka
leg,skutta,tassa,promenera,sparka
arm,pilla,bulta,plocka,klappa
arm,vira,fila,signera,gripa
leg,vingla,knäa,ragla,cykla
