type,word1,word2,word3,word4
arm,vira,gnugga,torka,rycka
leg,smyga,hoppa,knalla,skrida
leg,snava,strutta,stega,ränna
leg,stövla,springa,svaja,skutta
arm,skura,signera,vika,daska
arm,klappa,skala,slunga,klicka
leg,traska,snubbla,vingla,vackla
leg,gå,ströva,sparka,knäa
arm,peta,svabba,fila,snärta
leg,kliva,tåga,halka,skynda
leg,stappla,glida,kila,stampa
arm,kasta,skrubba,fläta,skyffla
leg,vada,trippa,stå,linka
arm,linda,nypa,pilla,putta
leg,trampa,jogga,lunka,rusa
arm,sno,greppa,plocka,hiva
arm,gripa,dunka,banka,grabba
leg,promenera,ila,vanka,stiga
leg,ragla,flanera,marschera,löpa
arm,knycka,hissa,tvätta,slå
arm,polera,rista,piska,klippa
leg,tassa,halta,cykla,skejta
arm,repa,norpa,borsta,karva
arm,rota,bulta,ösa,slipa
arm,klösa,hacka,fånga,knacka
leg,fly,pinna,vandra,svassa
