type,word1,word2,word3,word4
leg,strutta,smyga,trippa,lunka
leg,skutta,tassa,promenera,sparka
arm,skyffla,norpa,tvätta,klippa
leg,trampa,löpa,rusa,gå
leg,halka,fly,skejta,snava
leg,svaja,ila,stå,vada
arm,vira,fila,signera,gripa
leg,traska,pinna,kliva,ströva
arm,grabba,knacka,hissa,rota
leg,vingla,knäa,ragla,cykla
arm,skala,vika,slunga,peta
arm,nypa,borsta,karva,svabba
leg,skrida,vackla,hoppa,stiga
arm,greppa,knycka,skura,linda
leg,jogga,knalla,stampa,halta
leg,vandra,flanera,stappla,vanka
arm,slå,sno,repa,fånga
arm,polera,gnugga,dunka,skrubba
arm,putta,daska,rycka,ösa
leg,springa,tåga,snubbla,glida
leg,marschera,ränna,stövla,stega
arm,pilla,bulta,plocka,klappa
leg,skynda,linka,svassa,kila
arm,rista,kasta,slipa,klicka
arm,banka,piska,hiva,hacka
arm,torka,fläta,snärta,klösa
