type,word1,word2,word3,word4
leg,tassa,halta,cykla,skejta
leg,promenera,ila,vanka,stiga
leg,stövla,springa,svaja,skutta
arm,skura,signera,vika,daska
arm,repa,norpa,borsta,karva
leg,ragla,flanera,marschera,löpa
arm,sno,greppa,plocka,hiva
leg,stappla,glida,kila,stampa
leg,traska,snubbla,vingla,vackla
arm,klappa,skala,slunga,klicka
leg,kliva,tåga,halka,skynda
leg,vada,trippa,stå,linka
leg,fly,pinna,vandra,svassa
arm,klösa,hacka,fånga,knacka
leg,gå,ströva,sparka,knäa
arm,gripa,dunka,banka,grabba
arm,rota,bulta,ösa,slipa
leg,trampa,jogga,lunka,rusa
arm,kasta,skrubba,fläta,skyffla
arm,polera,rista,piska,klippa
arm,knycka,hissa,tvätta,slå
leg,snava,strutta,stega,ränna
arm,vira,gnugga,torka,rycka
leg,smyga,hoppa,knalla,skrida
arm,linda,nypa,pilla,putta
arm,peta,svabba,fila,snärta
