type,word1,word2,word3,word4
leg,kliva,tåga,halka,skynda
leg,gå,ströva,sparka,knäa
leg,ragla,flanera,marschera,löpa
arm,linda,nypa,pilla,putta
arm,knycka,hissa,tvätta,slå
leg,promenera,ila,vanka,stiga
leg,stövla,springa,svaja,skutta
arm,polera,rista,piska,klippa
leg,snava,strutta,stega,ränna
arm,klösa,hacka,fånga,knacka
arm,gripa,dunka,banka,grabba
leg,fly,pinna,vandra,svassa
arm,sno,greppa,plocka,hiva
leg,traska,snubbla,vingla,vackla
leg,vada,trippa,stå,linka
arm,skura,signera,vika,daska
leg,stappla,glida,kila,stampa
arm,repa,norpa,borsta,karva
leg,trampa,jogga,lunka,rusa
arm,rota,bulta,ösa,slipa
leg,smyga,hoppa,knalla,skrida
arm,klappa,skala,slunga,klicka
leg,tassa,halta,cykla,skejta
arm,vira,gnugga,torka,rycka
arm,peta,svabba,fila,snärta
arm,kasta,skrubba,fläta,skyffla
