type,word1,word2,word3,word4
leg,trampa,traska,skrida,vanka
leg,svaja,vackla,flanera,kila
leg,ila,snubbla,skynda,smyga
arm,hacka,sno,knycka,slipa
leg,springa,stappla,stövla,svassa
arm,linda,grabba,klicka,vira
leg,tassa,lunka,kliva,halka
leg,jogga,halta,marschera,rusa
arm,svabba,nypa,fila,borsta
leg,fly,tåga,stega,strutta
arm,bulta,skyffla,klippa,klösa
arm,vika,gripa,slå,torka
leg,glida,ragla,stå,stiga
arm,klappa,pilla,banka,putta
arm,repa,rycka,daska,dunka
leg,promenera,knalla,hoppa,cykla
leg,gå,knäa,pinna,linka
arm,ösa,snärta,rota,polera
leg,vada,trippa,vingla,snava
arm,skala,signera,hissa,plocka
arm,fläta,kasta,piska,karva
leg,löpa,ränna,skutta,sparka
arm,knacka,gnugga,skrubba,skura
arm,tvätta,hiva,peta,rista
leg,vandra,stampa,skejta,ströva
arm,greppa,slunga,fånga,norpa
