type,word1,word2,word3,word4
arm,skyffla,norpa,tvätta,klippa
leg,vingla,knäa,ragla,cykla
arm,polera,gnugga,dunka,skrubba
leg,springa,tåga,snubbla,glida
arm,greppa,knycka,skura,linda
leg,traska,pinna,kliva,ströva
arm,banka,piska,hiva,hacka
arm,grabba,knacka,hissa,rota
leg,vandra,flanera,stappla,vanka
arm,rista,kasta,slipa,klicka
leg,jogga,knalla,stampa,halta
leg,skynda,linka,svassa,kila
arm,slå,sno,repa,fånga
leg,svaja,ila,stå,vada
arm,vira,fila,signera,gripa
arm,nypa,borsta,karva,svabba
leg,trampa,löpa,rusa,gå
arm,pilla,bulta,plocka,klappa
leg,marschera,ränna,stövla,stega
leg,halka,fly,skejta,snava
arm,torka,fläta,snärta,klösa
leg,skrida,vackla,hoppa,stiga
leg,strutta,smyga,trippa,lunka
arm,skala,vika,slunga,peta
leg,skutta,tassa,promenera,sparka
arm,putta,daska,rycka,ösa
