type,word1,word2,word3,word4
leg,springa,tåga,snubbla,glida
leg,halka,fly,skejta,snava
leg,traska,pinna,kliva,ströva
arm,skala,vika,slunga,peta
arm,pilla,bulta,plocka,klappa
leg,vandra,flanera,stappla,vanka
leg,skynda,linka,svassa,kila
leg,jogga,knalla,stampa,halta
arm,vira,fila,signera,gripa
leg,marschera,ränna,stövla,stega
leg,vingla,knäa,ragla,cykla
arm,polera,gnugga,dunka,skrubba
arm,banka,piska,hiva,hacka
arm,greppa,knycka,skura,linda
leg,skutta,tassa,promenera,sparka
arm,skyffla,norpa,tvätta,klippa
arm,slå,sno,repa,fånga
leg,skrida,vackla,hoppa,stiga
arm,rista,kasta,slipa,klicka
leg,strutta,smyga,trippa,lunka
arm,nypa,borsta,karva,svabba
arm,putta,daska,rycka,ösa
arm,grabba,knacka,hissa,rota
leg,svaja,ila,stå,vada
arm,torka,fläta,snärta,klösa
leg,trampa,löpa,rusa,gå
