type,word1,word2,word3,word4
arm,repa,rycka,daska,dunka
arm,bulta,skyffla,klippa,klösa
arm,knacka,gnugga,skrubba,skura
leg,springa,stappla,stövla,svassa
leg,gå,knäa,pinna,linka
arm,skala,signera,hissa,plocka
leg,vada,trippa,vingla,snava
arm,svabba,nypa,fila,borsta
arm,vika,gripa,slå,torka
leg,jogga,halta,marschera,rusa
arm,greppa,slunga,fånga,norpa
arm,fläta,kasta,piska,karva
leg,svaja,vackla,flanera,kila
arm,linda,grabba,klicka,vira
arm,tvätta,hiva,peta,rista
leg,glida,ragla,stå,stiga
leg,löpa,ränna,skutta,sparka
leg,tassa,lunka,kliva,halka
arm,ösa,snärta,rota,polera
arm,klappa,pilla,banka,putta
leg,vandra,stampa,skejta,ströva
leg,ila,snubbla,skynda,smyga
leg,trampa,traska,skrida,vanka
arm,hacka,sno,knycka,slipa
leg,fly,tåga,stega,strutta
leg,promenera,knalla,hoppa,cykla
