type,word1,word2,word3,word4
arm,linda,grabba,klicka,vira
arm,hacka,sno,knycka,slipa
leg,svaja,vackla,flanera,kila
arm,vika,gripa,slå,torka
leg,vada,trippa,vingla,snava
arm,svabba,nypa,fila,borsta
arm,knacka,gnugga,skrubba,skura
leg,glida,ragla,stå,stiga
leg,promenera,knalla,hoppa,cykla
arm,repa,rycka,daska,dunka
arm,klappa,pilla,banka,putta
leg,fly,tåga,stega,strutta
leg,trampa,traska,skrida,vanka
arm,bulta,skyffla,klippa,klösa
leg,jogga,halta,marschera,rusa
leg,springa,stappla,stövla,svassa
leg,ila,snubbla,skynda,smyga
arm,fläta,kasta,piska,karva
arm,tvätta,hiva,peta,rista
leg,tassa,lunka,kliva,halka
arm,greppa,slunga,fånga,norpa
arm,skala,signera,hissa,plocka
arm,ösa,snärta,rota,polera
leg,vandra,stampa,skejta,ströva
leg,löpa,ränna,skutta,sparka
leg,gå,knäa,pinna,linka
