type,word1,word2,word3,word4
arm,ösa,snärta,rota,polera
arm,repa,rycka,daska,dunka
leg,jogga,halta,marschera,rusa
arm,klappa,pilla,banka,putta
arm,hacka,sno,knycka,slipa
leg,svaja,vackla,flanera,kila
arm,svabba,nypa,fila,borsta
leg,gå,knäa,pinna,linka
arm,vika,gripa,slå,torka
arm,linda,grabba,klicka,vira
leg,ila,snubbla,skynda,smyga
arm,bulta,skyffla,klippa,klösa
leg,springa,stappla,stövla,svassa
leg,glida,ragla,stå,stiga
arm,fläta,kasta,piska,karva
arm,greppa,slunga,fånga,norpa
leg,vada,trippa,vingla,snava
leg,promenera,knalla,hoppa,cykla
leg,fly,tåga,stega,strutta
arm,tvätta,hiva,peta,rista
leg,vandra,stampa,skejta,ströva
arm,knacka,gnugga,skrubba,skura
leg,löpa,ränna,skutta,sparka
arm,skala,signera,hissa,plocka
leg,trampa,traska,skrida,vanka
leg,tassa,lunka,kliva,halka
