type,word1,word2,word3,word4
leg,stövla,springa,svaja,skutta
leg,traska,snubbla,vingla,vackla
arm,gripa,dunka,banka,grabba
arm,sno,greppa,plocka,hiva
arm,peta,svabba,fila,snärta
leg,ragla,flanera,marschera,löpa
leg,gå,ströva,sparka,knäa
leg,smyga,hoppa,knalla,skrida
arm,klösa,hacka,fånga,knacka
leg,fly,pinna,vandra,svassa
arm,klappa,skala,slunga,klicka
leg,stappla,glida,kila,stampa
arm,rota,bulta,ösa,slipa
leg,promenera,ila,vanka,stiga
leg,kliva,tåga,halka,skynda
arm,linda,nypa,pilla,putta
arm,repa,norpa,borsta,karva
leg,trampa,jogga,lunka,rusa
leg,snava,strutta,stega,ränna
arm,kasta,skrubba,fläta,skyffla
arm,vira,gnugga,torka,rycka
arm,knycka,hissa,tvätta,slå
leg,vada,trippa,stå,linka
arm,polera,rista,piska,klippa
arm,skura,signera,vika,daska
leg,tassa,halta,cykla,skejta
