type,word1,word2,word3,word4
leg,marschera,ränna,stövla,stega
arm,rista,kasta,slipa,klicka
leg,skutta,tassa,promenera,sparka
leg,skynda,linka,svassa,kila
arm,polera,gnugga,dunka,skrubba
leg,jogga,knalla,stampa,halta
arm,pilla,bulta,plocka,klappa
arm,banka,piska,hiva,hacka
leg,traska,pinna,kliva,ströva
leg,vingla,knäa,ragla,cykla
arm,skala,vika,slunga,peta
arm,vira,fila,signera,gripa
arm,grabba,knacka,hissa,rota
leg,vandra,flanera,stappla,vanka
leg,svaja,ila,stå,vada
arm,greppa,knycka,skura,linda
leg,strutta,smyga,trippa,lunka
arm,slå,sno,repa,fånga
arm,putta,daska,rycka,ösa
leg,springa,tåga,snubbla,glida
leg,skrida,vackla,hoppa,stiga
arm,skyffla,norpa,tvätta,klippa
leg,halka,fly,skejta,snava
leg,trampa,löpa,rusa,gå
arm,torka,fläta,snärta,klösa
arm,nypa,borsta,karva,svabba
