type,word1,word2,word3,word4
arm,bulta,skyffla,klippa,klösa
arm,repa,rycka,daska,dunka
leg,vandra,stampa,skejta,ströva
arm,greppa,slunga,fånga,norpa
arm,fläta,kasta,piska,karva
arm,tvätta,hiva,peta,rista
leg,tassa,lunka,kliva,halka
arm,svabba,nypa,fila,borsta
leg,löpa,ränna,skutta,sparka
arm,skala,signera,hissa,plocka
leg,glida,ragla,stå,stiga
leg,gå,knäa,pinna,linka
arm,knacka,gnugga,skrubba,skura
leg,vada,trippa,vingla,snava
arm,klappa,pilla,banka,putta
leg,ila,snubbla,skynda,smyga
leg,svaja,vackla,flanera,kila
arm,ösa,snärta,rota,polera
leg,fly,tåga,stega,strutta
arm,linda,grabba,klicka,vira
leg,springa,stappla,stövla,svassa
leg,jogga,halta,marschera,rusa
leg,trampa,traska,skrida,vanka
arm,hacka,sno,knycka,slipa
arm,vika,gripa,slå,torka
leg,promenera,knalla,hoppa,cykla
