type,word1,word2,word3,word4
arm,torka,fläta,snärta,klösa
leg,skynda,linka,svassa,kila
arm,skala,vika,slunga,peta
leg,trampa,löpa,rusa,gå
arm,banka,piska,hiva,hacka
arm,slå,sno,repa,fånga
leg,halka,fly,skejta,snava
arm,polera,gnugga,dunka,skrubba
leg,skutta,tassa,promenera,sparka
leg,strutta,smyga,trippa,lunka
arm,greppa,knycka,skura,linda
leg,springa,tåga,snubbla,glida
arm,rista,kasta,slipa,klicka
arm,skyffla,norpa,tvätta,klippa
leg,marschera,ränna,stövla,stega
leg,vingla,knäa,ragla,cykla
leg,vandra,flanera,stappla,vanka
arm,pilla,bulta,plocka,klappa
leg,jogga,knalla,stampa,halta
arm,grabba,knacka,hissa,rota
arm,nypa,borsta,karva,svabba
leg,traska,pinna,kliva,ströva
arm,putta,daska,rycka,ösa
leg,svaja,ila,stå,vada
arm,vira,fila,signera,gripa
leg,skrida,vackla,hoppa,stiga
