type,word1,word2,word3,word4
arm,skura,signera,vika,daska
arm,vira,gnugga,torka,rycka
leg,promenera,ila,vanka,stiga
arm,gripa,dunka,banka,grabba
leg,snava,strutta,stega,ränna
arm,polera,rista,piska,klippa
leg,trampa,jogga,lunka,rusa
leg,smyga,hoppa,knalla,skrida
arm,sno,greppa,plocka,hiva
arm,kasta,skrubba,fläta,skyffla
leg,tassa,halta,cykla,skejta
arm,peta,svabba,fila,snärta
leg,gå,ströva,sparka,knäa
leg,vada,trippa,stå,linka
arm,knycka,hissa,tvätta,slå
leg,stövla,springa,svaja,skutta
arm,klappa,skala,slunga,klicka
leg,stappla,glida,kila,stampa
leg,ragla,flanera,marschera,löpa
leg,kliva,tåga,halka,skynda
arm,klösa,hacka,fånga,knacka
leg,fly,pinna,vandra,svassa
arm,linda,nypa,pilla,putta
leg,traska,snubbla,vingla,vackla
arm,repa,norpa,borsta,karva
arm,rota,bulta,ösa,slipa
