type,word1,word2,word3,word4
leg,skrida,vackla,hoppa,stiga
arm,nypa,borsta,karva,svabba
arm,polera,gnugga,dunka,skrubba
leg,vingla,knäa,ragla,cykla
leg,traska,pinna,kliva,ströva
arm,torka,fläta,snärta,klösa
arm,skala,vika,slunga,peta
leg,halka,fly,skejta,snava
arm,banka,piska,hiva,hacka
leg,trampa,löpa,rusa,gå
arm,greppa,knycka,skura,linda
leg,skutta,tassa,promenera,sparka
leg,svaja,ila,stå,vada
arm,putta,daska,rycka,ösa
arm,grabba,knacka,hissa,rota
leg,springa,tåga,snubbla,glida
leg,jogga,knalla,stampa,halta
arm,vira,fila,signera,gripa
arm,rista,kasta,slipa,klicka
leg,vandra,flanera,stappla,vanka
arm,slå,sno,repa,fånga
leg,skynda,linka,svassa,kila
arm,skyffla,norpa,tvätta,klippa
leg,strutta,smyga,trippa,lunka
arm,pilla,bulta,plocka,klappa
leg,marschera,ränna,stövla,stega
