type,word1,word2,word3,word4
leg,trampa,jogga,lunka,rusa
leg,kliva,tåga,halka,skynda
leg,vada,trippa,stå,linka
arm,gripa,dunka,banka,grabba
arm,repa,norpa,borsta,karva
arm,kasta,skrubba,fläta,skyffla
leg,tassa,halta,cykla,skejta
arm,skura,signera,vika,daska
arm,knycka,hissa,tvätta,slå
arm,vira,gnugga,torka,rycka
leg,stövla,springa,svaja,skutta
leg,smyga,hoppa,knalla,skrida
leg,gå,ströva,sparka,knäa
arm,polera,rista,piska,klippa
leg,fly,pinna,vandra,svassa
arm,klappa,skala,slunga,klicka
arm,sno,greppa,plocka,hiva
leg,ragla,flanera,marschera,löpa
leg,traska,snubbla,vingla,vackla
arm,klösa,hacka,fånga,knacka
leg,stappla,glida,kila,stampa
arm,peta,svabba,fila,snärta
arm,rota,bulta,ösa,slipa
leg,snava,strutta,stega,ränna
leg,promenera,ila,vanka,stiga
arm,linda,nypa,pilla,putta
