type,word1,word2,word3,word4
leg,promenera,knalla,hoppa,cykla
leg,löpa,ränna,skutta,sparka
arm,repa,rycka,daska,dunka
leg,svaja,vackla,flanera,kila
leg,gå,knäa,pinna,linka
arm,skala,signera,hissa,plocka
arm,svabba,nypa,fila,borsta
arm,bulta,skyffla,klippa,klösa
leg,glida,ragla,stå,stiga
leg,vada,trippa,vingla,snava
arm,klappa,pilla,banka,putta
arm,linda,grabba,klicka,vira
arm,knacka,gnugga,skrubba,skura
leg,ila,snubbla,skynda,smyga
leg,jogga,halta,marschera,rusa
leg,fly,tåga,stega,strutta
arm,hacka,sno,knycka,slipa
arm,fläta,kasta,piska,karva
arm,tvätta,hiva,peta,rista
leg,trampa,traska,skrida,vanka
arm,vika,gripa,slå,torka
leg,springa,stappla,stövla,svassa
arm,ösa,snärta,rota,polera
leg,vandra,stampa,skejta,ströva
arm,greppa,slunga,fånga,norpa
leg,tassa,lunka,kliva,halka
