type,word1,word2,word3,word4
leg,löpa,ränna,skutta,sparka
leg,trampa,traska,skrida,vanka
arm,tvätta,hiva,peta,rista
leg,vada,trippa,vingla,snava
leg,jogga,halta,marschera,rusa
arm,bulta,skyffla,klippa,klösa
leg,ila,snubbla,skynda,smyga
arm,greppa,slunga,fånga,norpa
arm,svabba,nypa,fila,borsta
leg,vandra,stampa,skejta,ströva
arm,hacka,sno,knycka,slipa
leg,promenera,knalla,hoppa,cykla
arm,fläta,kasta,piska,karva
leg,svaja,vackla,flanera,kila
leg,tassa,lunka,kliva,halka
arm,klappa,pilla,banka,putta
leg,glida,ragla,stå,stiga
leg,fly,tåga,stega,strutta
arm,skala,signera,hissa,plocka
arm,linda,grabba,klicka,vira
arm,knacka,gnugga,skrubba,skura
leg,gå,knäa,pinna,linka
leg,springa,stappla,stövla,svassa
arm,repa,rycka,daska,dunka
arm,vika,gripa,slå,torka
arm,ösa,snärta,rota,polera
