type,word1,word2,word3,word4
arm,peta,svabba,fila,snärta
arm,vira,gnugga,torka,rycka
leg,stövla,springa,svaja,skutta
leg,fly,pinna,vandra,svassa
arm,polera,rista,piska,klippa
arm,gripa,dunka,banka,grabba
arm,repa,norpa,borsta,karva
leg,smyga,hoppa,knalla,skrida
arm,sno,greppa,plocka,hiva
leg,ragla,flanera,marschera,löpa
arm,skura,signera,vika,daska
leg,trampa,jogga,lunka,rusa
leg,vada,trippa,stå,linka
leg,snava,strutta,stega,ränna
arm,klappa,skala,slunga,klicka
leg,tassa,halta,cykla,skejta
leg,gå,ströva,sparka,knäa
leg,traska,snubbla,vingla,vackla
arm,klösa,hacka,fånga,knacka
arm,rota,bulta,ösa,slipa
arm,kasta,skrubba,fläta,skyffla
leg,kliva,tåga,halka,skynda
leg,promenera,ila,vanka,stiga
arm,knycka,hissa,tvätta,slå
leg,stappla,glida,kila,stampa
arm,linda,nypa,pilla,putta
