type,word1,word2,word3,word4
leg,gå,knäa,pinna,linka
arm,repa,rycka,daska,dunka
arm,linda,grabba,klicka,vira
leg,glida,ragla,stå,stiga
arm,knacka,gnugga,skrubba,skura
leg,tassa,lunka,kliva,halka
arm,klappa,pilla,banka,putta
arm,greppa,slunga,fånga,norpa
leg,fly,tåga,stega,strutta
leg,promenera,knalla,hoppa,cykla
arm,ösa,snärta,rota,polera
arm,bulta,skyffla,klippa,klösa
arm,skala,signera,hissa,plocka
leg,jogga,halta,marschera,rusa
leg,ila,snubbla,skynda,smyga
arm,tvätta,hiva,peta,rista
leg,springa,stappla,stövla,svassa
arm,vika,gripa,slå,torka
leg,löpa,ränna,skutta,sparka
leg,trampa,traska,skrida,vanka
leg,vandra,stampa,skejta,ströva
arm,svabba,nypa,fila,borsta
leg,svaja,vackla,flanera,kila
arm,hacka,sno,knycka,slipa
leg,vada,trippa,vingla,snava
arm,fläta,kasta,piska,karva
