type,word1,word2,word3,word4
leg,smyga,hoppa,knalla,skrida
arm,gripa,dunka,banka,grabba
arm,skura,signera,vika,daska
leg,gå,ströva,sparka,knäa
arm,klappa,skala,slunga,klicka
leg,vada,trippa,stå,linka
arm,sno,greppa,plocka,hiva
arm,vira,gnugga,torka,rycka
leg,snava,strutta,stega,ränna
leg,ragla,flanera,marschera,löpa
leg,stövla,springa,svaja,skutta
arm,knycka,hissa,tvätta,slå
arm,repa,norpa,borsta,karva
leg,tassa,halta,cykla,skejta
arm,peta,svabba,fila,snärta
leg,fly,pinna,vandra,svassa
leg,kliva,tåga,halka,skynda
arm,klösa,hacka,fånga,knacka
leg,traska,snubbla,vingla,vackla
leg,promenera,ila,vanka,stiga
arm,kasta,skrubba,fläta,skyffla
leg,stappla,glida,kila,stampa
arm,rota,bulta,ösa,slipa
arm,polera,rista,piska,klippa
leg,trampa,jogga,lunka,rusa
arm,linda,nypa,pilla,putta
