type,word1,word2,word3,word4
arm,pilla,bulta,plocka,klappa
arm,vira,fila,signera,gripa
leg,marschera,ränna,stövla,stega
leg,jogga,knalla,stampa,halta
arm,skyffla,norpa,tvätta,klippa
arm,banka,piska,hiva,hacka
leg,halka,fly,skejta,snava
leg,springa,tåga,snubbla,glida
leg,trampa,löpa,rusa,gå
arm,torka,fläta,snärta,klösa
arm,skala,vika,slunga,peta
leg,vingla,knäa,ragla,cykla
leg,strutta,smyga,trippa,lunka
leg,skrida,vackla,hoppa,stiga
arm,slå,sno,repa,fånga
arm,greppa,knycka,skura,linda
leg,traska,pinna,kliva,ströva
leg,vandra,flanera,stappla,vanka
arm,putta,daska,rycka,ösa
arm,nypa,borsta,karva,svabba
arm,rista,kasta,slipa,klicka
leg,skynda,linka,svassa,kila
arm,grabba,knacka,hissa,rota
arm,polera,gnugga,dunka,skrubba
leg,svaja,ila,stå,vada
leg,skutta,tassa,promenera,sparka
