type,word1,word2,word3,word4
arm,skala,signera,hissa,plocka
arm,klappa,pilla,banka,putta
leg,vada,trippa,vingla,snava
leg,promenera,knalla,hoppa,cykla
arm,svabba,nypa,fila,borsta
leg,vandra,stampa,skejta,ströva
leg,ila,snubbla,skynda,smyga
leg,löpa,ränna,skutta,sparka
arm,repa,rycka,daska,dunka
arm,vika,gripa,slå,torka
arm,tvätta,hiva,peta,rista
leg,gå,knäa,pinna,linka
leg,trampa,traska,skrida,vanka
arm,linda,grabba,klicka,vira
leg,springa,stappla,stövla,svassa
arm,greppa,slunga,fånga,norpa
leg,jogga,halta,marschera,rusa
leg,glida,ragla,stå,stiga
arm,ösa,snärta,rota,polera
arm,bulta,skyffla,klippa,klösa
arm,fläta,kasta,piska,karva
leg,svaja,vackla,flanera,kila
leg,tassa,lunka,kliva,halka
leg,fly,tåga,stega,strutta
arm,hacka,sno,knycka,slipa
arm,knacka,gnugga,skrubba,skura
