type,word1,word2,word3,word4
leg,springa,stappla,stövla,svassa
leg,tassa,lunka,kliva,halka
arm,linda,grabba,klicka,vira
arm,vika,gripa,slå,torka
leg,jogga,halta,marschera,rusa
leg,svaja,vackla,flanera,kila
leg,vandra,stampa,skejta,ströva
arm,tvätta,hiva,peta,rista
leg,glida,ragla,stå,stiga
arm,fläta,kasta,piska,karva
leg,fly,tåga,stega,strutta
leg,löpa,ränna,skutta,sparka
arm,hacka,sno,knycka,slipa
arm,greppa,slunga,fånga,norpa
leg,trampa,traska,skrida,vanka
leg,vada,trippa,vingla,snava
arm,bulta,skyffla,klippa,klösa
arm,klappa,pilla,banka,putta
arm,repa,rycka,daska,dunka
leg,ila,snubbla,skynda,smyga
arm,svabba,nypa,fila,borsta
arm,skala,signera,hissa,plocka
arm,knacka,gnugga,skrubba,skura
leg,promenera,knalla,hoppa,cykla
leg,gå,knäa,pinna,linka
arm,ösa,snärta,rota,polera
