type,word1,word2,word3,word4
arm,klösa,hacka,fånga,knacka
arm,repa,norpa,borsta,karva
leg,tassa,halta,cykla,skejta
leg,promenera,ila,vanka,stiga
arm,sno,greppa,plocka,hiva
arm,rota,bulta,ösa,slipa
leg,fly,pinna,vandra,svassa
leg,trampa,jogga,lunka,rusa
arm,peta,svabba,fila,snärta
arm,klappa,skala,slunga,klicka
leg,snava,strutta,stega,ränna
arm,linda,nypa,pilla,putta
leg,kliva,tåga,halka,skynda
leg,smyga,hoppa,knalla,skrida
arm,skura,signera,vika,daska
arm,polera,rista,piska,klippa
leg,stappla,glida,kila,stampa
leg,ragla,flanera,marschera,löpa
leg,traska,snubbla,vingla,vackla
arm,knycka,hissa,tvätta,slå
leg,stövla,springa,svaja,skutta
leg,gå,ströva,sparka,knäa
arm,vira,gnugga,torka,rycka
arm,kasta,skrubba,fläta,skyffla
arm,gripa,dunka,banka,grabba
leg,vada,trippa,stå,linka
