type,word1,word2,word3,word4
arm,banka,piska,hiva,hacka
arm,rista,kasta,slipa,klicka
arm,torka,fläta,snärta,klösa
leg,vingla,knäa,ragla,cykla
leg,jogga,knalla,stampa,halta
arm,skala,vika,slunga,peta
leg,traska,pinna,kliva,ströva
arm,vira,fila,signera,gripa
leg,vandra,flanera,stappla,vanka
arm,putta,daska,rycka,ösa
leg,skutta,tassa,promenera,sparka
leg,skrida,vackla,hoppa,stiga
leg,marschera,ränna,stövla,stega
arm,skyffla,norpa,tvätta,klippa
leg,springa,tåga,snubbla,glida
arm,slå,sno,repa,fånga
arm,greppa,knycka,skura,linda
leg,skynda,linka,svassa,kila
leg,trampa,löpa,rusa,gå
arm,pilla,bulta,plocka,klappa
arm,polera,gnugga,dunka,skrubba
leg,svaja,ila,stå,vada
leg,strutta,smyga,trippa,lunka
arm,grabba,knacka,hissa,rota
leg,halka,fly,skejta,snava
arm,nypa,borsta,karva,svabba
