type,word1,word2,word3,word4
leg,marschera,ränna,stövla,stega
leg,strutta,smyga,trippa,lunka
arm,greppa,knycka,skura,linda
arm,nypa,borsta,karva,svabba
arm,skyffla,norpa,tvätta,klippa
leg,vingla,knäa,ragla,cykla
arm,grabba,knacka,hissa,rota
leg,svaja,ila,stå,vada
arm,polera,gnugga,dunka,skrubba
arm,torka,fläta,snärta,klösa
leg,springa,tåga,snubbla,glida
leg,vandra,flanera,stappla,vanka
arm,pilla,bulta,plocka,klappa
leg,skrida,vackla,hoppa,stiga
arm,rista,kasta,slipa,klicka
arm,putta,daska,rycka,ösa
arm,slå,sno,repa,fånga
leg,trampa,löpa,rusa,gå
leg,skynda,linka,svassa,kila
arm,vira,fila,signera,gripa
leg,halka,fly,skejta,snava
arm,banka,piska,hiva,hacka
leg,traska,pinna,kliva,ströva
arm,skala,vika,slunga,peta
leg,skutta,tassa,promenera,sparka
leg,jogga,knalla,stampa,halta
